"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.969851093E0,-9.322151542E-2,1.011013985E-1,7.178421021E-1,7.308960440E-1
8.974827082E0,1.072670817E-1,1.123332381E-1,5.320205688E-1,5.542299783E-1
8.979803124E0,2.719011903E-1,6.639614701E-2,1.670961380E-1,3.259751907E-1
8.984779166E0,3.465778232E-1,-1.559078693E-3,-1.286954880E-1,3.697041342E-1
8.989755207E0,3.363341689E-1,-5.755434185E-2,-1.184883118E-1,3.612099881E-1
8.994731249E0,2.638196945E-1,-4.523190111E-2,4.333209991E-2,2.711538806E-1
8.999707291E0,1.177931428E-1,-1.786094159E-2,6.124210358E-2,1.339583255E-1
9.004683332E0,-7.062378526E-2,3.383391351E-2,-2.011041641E-1,2.158132007E-1
9.009659374E0,-1.993458867E-1,8.142857999E-2,-6.415081024E-1,6.766845954E-1
9.014635416E0,-2.469325960E-1,8.733709157E-2,-9.497480392E-1,9.852029296E-1
9.019611457E0,-2.567377090E-1,3.311026841E-2,-9.369993210E-1,9.720999273E-1
9.024587499E0,-2.511658370E-1,-9.985841811E-3,-5.917730331E-1,6.429458123E-1
9.029563541E0,-2.470234931E-1,-5.226606131E-2,-9.739398956E-2,2.706250847E-1
9.034539582E0,-2.326979339E-1,-7.071471959E-2,3.073616028E-1,3.919439435E-1
9.039515624E0,-2.593288720E-1,-4.678869247E-2,5.187072754E-1,5.818057091E-1
9.044491666E0,-2.505478561E-1,-3.322534263E-2,5.382518768E-1,5.946370612E-1
9.049467707E0,-2.835502028E-1,-2.033598721E-2,4.483680725E-1,5.308937731E-1
9.054443749E0,-2.686400414E-1,-3.180389106E-2,3.402366638E-1,4.346722291E-1
9.059419791E0,-2.255188823E-1,-4.843267053E-2,2.425174713E-1,3.346927154E-1
9.064395832E0,-1.686158180E-1,-7.972821593E-2,1.646175385E-1,2.487706101E-1
9.069371874E0,-8.364519477E-2,-1.064745635E-1,1.158580780E-1,1.782033824E-1
9.074347916E0,1.031953096E-2,-1.050187200E-1,1.387262344E-1,1.742997200E-1
9.079323957E0,8.507382870E-2,-1.088925824E-1,1.376342773E-1,1.950342153E-1
9.084299999E0,1.125951409E-1,-9.415200353E-2,1.317567825E-1,1.972361916E-1
9.089276041E0,1.882473230E-1,-8.448875695E-2,8.314323425E-2,2.224594392E-1
9.094252082E0,2.354478836E-1,-6.076649576E-2,5.864048004E-2,2.501339217E-1
9.099228124E0,2.162396312E-1,-3.739642352E-2,4.381465912E-2,2.237806849E-1
9.104204166E0,1.879004836E-1,-1.437563449E-2,1.485633850E-2,1.890342863E-1
9.109180207E0,1.551005840E-1,-1.048921049E-2,-4.235553741E-2,1.611217125E-1
9.114156249E0,1.459045410E-1,-1.122915745E-2,-5.633163452E-2,1.568039608E-1
9.119132291E0,1.075735688E-1,-1.175983995E-2,-4.640960693E-2,1.177464146E-1
9.124108332E0,5.924159288E-2,-2.158004045E-2,1.095962524E-2,6.399513934E-2
9.129084374E0,4.398596287E-2,-2.646985650E-2,2.514553070E-2,5.716393922E-2
9.134060416E0,3.288507462E-2,-1.717643440E-2,-5.096626282E-2,6.303981263E-2
9.139036405E0,1.176184416E-2,1.433521509E-3,-1.596469879E-1,1.600860916E-1
9.144012395E0,2.400255203E-2,2.004582435E-2,-1.534557343E-1,1.566097697E-1
9.148988385E0,4.604941607E-2,1.517824829E-2,-7.136726379E-2,8.627986024E-2
9.153964374E0,6.490468979E-3,2.495996654E-2,-2.797222137E-2,3.804696159E-2
9.158940364E0,2.904367447E-2,4.910854995E-2,5.779457092E-2,8.121205042E-2
9.163916353E0,5.161386728E-2,6.795307249E-2,1.570835114E-1,1.787647641E-1
9.168892343E0,6.976175308E-2,1.051228046E-1,1.842918396E-1,2.233405212E-1
9.173868332E0,5.028468370E-2,1.083343402E-1,1.447677612E-1,1.876768056E-1
9.178844322E0,3.597587347E-2,9.231906384E-2,4.857826233E-2,1.103490851E-1
9.183820312E0,1.223790646E-2,6.709470600E-2,-4.205894470E-2,8.012752808E-2
9.188796301E0,-1.630836725E-2,5.637755245E-2,-1.176805496E-1,1.315032434E-1
9.193772291E0,-6.938159466E-3,5.055275559E-2,-1.261758804E-1,1.361031666E-1
9.198748280E0,-7.246911526E-3,6.362212449E-2,-1.108503342E-1,1.280159718E-1
9.203724270E0,6.745398045E-3,1.191557348E-1,-5.291748047E-2,1.305520941E-1
9.208700260E0,-3.140449524E-2,6.009624153E-2,-2.260208130E-4,6.780746016E-2
9.213676249E0,-8.332857490E-2,1.567742974E-2,4.726886749E-2,9.707615068E-2
9.218652239E0,-1.059707105E-1,1.316815615E-4,8.959865570E-2,1.387722160E-1
9.223628228E0,-6.148350239E-2,2.751225978E-2,1.315498352E-1,1.477920994E-1
9.228604218E0,-7.868590951E-2,4.052490741E-2,1.351385117E-1,1.615430525E-1
9.233580207E0,-8.149948716E-2,3.443492949E-2,1.244516373E-1,1.526962370E-1
9.238556197E0,-7.489553094E-2,3.789248317E-2,1.043634415E-1,1.339287451E-1
9.243532187E0,-7.340350747E-2,3.182113171E-2,5.122184753E-2,9.499651045E-2
9.248508176E0,-6.753703952E-2,3.530313075E-2,-2.045059204E-2,7.890367205E-2
9.253484166E0,-6.213101745E-2,3.400466591E-2,-5.826282501E-2,9.171225333E-2
9.258460155E0,-2.373719215E-2,3.757149726E-2,-9.100055695E-2,1.012727656E-1
9.263436145E0,-2.875918150E-2,3.176029772E-2,-9.495544434E-2,1.041745815E-1
9.268412135E0,-5.402863026E-3,2.599762380E-2,-6.562900543E-2,7.079713078E-2
9.273388124E0,8.467793465E-3,2.508302033E-2,-2.706241608E-2,3.785810084E-2
9.278364114E0,2.253180742E-2,2.412457764E-2,1.116657257E-2,3.484781105E-2
9.283340103E0,1.794803143E-2,1.367712766E-2,3.480434418E-2,4.147936869E-2
9.288316093E0,9.014844894E-3,7.959276438E-3,2.023887634E-2,2.354208201E-2
9.293292082E0,9.755611420E-3,-2.353556454E-3,5.786895752E-3,1.158444408E-2
9.298268072E0,-1.810324192E-2,-2.197740972E-2,-2.278518677E-2,3.646777539E-2
9.303244062E0,-1.254260540E-2,-3.658334166E-2,-7.485961914E-2,8.425924528E-2
9.308220051E0,-2.383470535E-3,-4.141317308E-2,-8.376026154E-2,9.346931715E-2
9.313196041E0,3.096938133E-3,-4.604829848E-2,-4.511165619E-2,6.453757311E-2
9.318172030E0,1.343590021E-2,-4.574768245E-2,2.700805664E-3,4.775634215E-2
9.323148020E0,-9.448409081E-3,-3.589820862E-2,3.586292267E-2,5.161494976E-2
9.328124010E0,1.149535179E-3,-4.037925601E-2,5.924892426E-2,7.170941899E-2
9.333099999E0,7.014393806E-3,-4.482588917E-2,8.243465424E-2,9.409587812E-2
9.338075989E0,3.642380238E-3,-3.989299387E-2,7.692050934E-2,8.672648183E-2
9.343051978E0,1.960098743E-2,-3.510137647E-2,4.294586182E-2,5.882730986E-2
9.348027968E0,3.072977066E-2,1.233524829E-2,-2.450942993E-4,3.311400348E-2
9.353003957E0,5.090582371E-2,8.779884875E-2,9.178161621E-3,1.019032844E-1
9.357979947E0,-5.681514740E-4,-1.302371919E-2,4.227924347E-2,4.424335528E-2
9.362955937E0,-2.802568674E-2,-3.707873821E-2,9.410858154E-2,1.049604548E-1
9.367931926E0,-2.666282654E-2,-3.248243034E-2,1.217584610E-1,1.288065892E-1
9.372907916E0,-6.111741066E-3,-3.762470186E-2,1.206789017E-1,1.265557935E-1
9.377883905E0,9.466946125E-3,-3.337609023E-2,8.637332916E-2,9.308027964E-2
9.382859895E0,1.547110081E-2,-2.926883847E-2,2.860927582E-2,4.375512002E-2
9.387835885E0,2.132219076E-2,-3.004740179E-2,-4.765987396E-2,6.024073173E-2
9.392811874E0,8.078336716E-3,-4.975911975E-2,-1.090459824E-1,1.201343240E-1
9.397787864E0,1.863569021E-2,-5.965495855E-2,-1.319303513E-1,1.459850013E-1
9.402763853E0,1.491034031E-2,-5.976240337E-2,-1.451330185E-1,1.576624754E-1
9.407739843E0,3.000450134E-2,-6.926567852E-2,-1.867065430E-1,2.013885238E-1
9.412715832E0,1.611995697E-2,-5.953562260E-2,-1.804313660E-1,1.906825141E-1
9.417691822E0,1.133316755E-2,-3.548660874E-2,-1.646852493E-1,1.688459992E-1
9.422667812E0,6.174385548E-3,-2.578051388E-2,-1.253070831E-1,1.280805333E-1
9.427643801E0,-3.843724728E-3,1.233292371E-2,-5.775737762E-2,5.918437207E-2
9.432619791E0,2.431255579E-2,2.163775265E-2,-1.451873779E-2,3.563827235E-2
9.437595780E0,1.465803385E-2,1.176812500E-2,1.884174347E-2,2.661499613E-2
9.442571770E0,2.469569445E-2,1.622622460E-2,5.189037323E-2,5.971414006E-2
9.447547760E0,2.112561464E-2,-3.098145127E-3,8.937263489E-2,9.188774654E-2
9.452523749E0,-5.693733692E-3,-1.281600446E-2,1.075248718E-1,1.084355414E-1
9.457499739E0,-5.148872733E-2,-2.720421553E-2,6.824493408E-3,5.863217628E-2
9.462475728E0,-1.359205246E-1,-5.060636252E-2,-2.354393005E-1,2.765267748E-1
9.467451718E0,-1.735555828E-1,-6.338164955E-2,-4.898681641E-1,5.235547650E-1
9.472427707E0,-1.118804514E-1,-6.990483403E-2,-3.622732162E-1,3.855461120E-1
9.477403697E0,-2.176469564E-2,-7.549992204E-2,-1.218128204E-1,1.449562121E-1
9.482379687E0,3.161895275E-2,-1.049482897E-1,2.447481155E-1,2.681707324E-1
9.487355676E0,1.643400192E-1,-5.480969697E-2,1.522121429E-1,2.306085021E-1
9.492331666E0,1.509151459E-1,3.635307401E-2,-3.005371094E-1,3.382594882E-1
9.497307655E0,-6.559059024E-2,8.288226277E-2,-5.127048492E-2,1.174744978E-1
9.502283645E0,-2.121374905E-1,1.175313666E-1,5.477418900E-1,5.990301453E-1
9.507259635E0,-6.851872802E-2,1.443880647E-1,8.809213638E-1,8.953017249E-1
9.512235624E0,1.833645701E-1,1.355294436E-1,7.934846878E-1,8.255959941E-1
9.517211614E0,3.530262709E-1,4.994612932E-2,4.358434677E-1,5.631000729E-1
9.522187603E0,4.291312099E-1,-3.405304998E-2,1.187496185E-1,4.465587054E-1
9.527163593E0,3.882579803E-1,-8.717267215E-2,1.282024384E-2,3.981302459E-1
9.532139582E0,2.382521033E-1,-9.073293209E-2,-3.075027466E-2,2.567919568E-1
9.537115572E0,2.854609489E-2,-5.470010638E-2,-2.591943741E-1,2.664370558E-1
9.542091562E0,-1.733701229E-1,-1.242016256E-2,-7.277374268E-1,7.482066708E-1
9.547067551E0,-2.707817256E-1,3.641246259E-2,-1.130345345E0,1.162896904E0
9.552043541E0,-2.507197857E-1,5.835086107E-2,-1.116168022E0,1.145467716E0
9.557019530E0,-2.214613557E-1,5.763868988E-2,-6.602735519E-1,6.988050615E-1
9.561995520E0,-1.659013331E-1,8.091613650E-2,-8.639335632E-3,1.847845004E-1
9.566971510E0,-1.431677043E-1,8.918046951E-2,4.523420334E-1,4.827664683E-1
9.571947499E0,-1.846860647E-1,9.169267118E-2,6.482086182E-1,6.802138642E-1
9.576923489E0,-2.423354387E-1,5.062873662E-2,5.954036713E-1,6.448218867E-1
9.581899478E0,-2.934211493E-1,2.839568257E-2,3.767776489E-1,4.783969924E-1
9.586875468E0,-3.013985753E-1,-1.294630766E-2,1.742267609E-1,3.483728926E-1
9.591851457E0,-2.482492924E-1,-7.334674895E-2,8.736705780E-2,2.732040621E-1
9.596827447E0,-1.532178223E-1,-1.242128313E-1,2.500152588E-2,1.988205342E-1
9.601803437E0,-8.741918206E-2,-2.037586719E-1,5.898475647E-3,2.217983358E-1
9.606779426E0,2.572602034E-2,-2.167210877E-1,6.291675568E-2,2.271307467E-1
9.611755416E0,1.341053843E-1,-1.636061221E-1,1.336631775E-1,2.502340151E-1
9.616731405E0,2.143793106E-1,-9.235726297E-2,1.942615509E-1,3.036871795E-1
9.621707395E0,2.524861693E-1,-2.676793933E-2,1.735715866E-1,3.075595616E-1
9.626683385E0,2.531642914E-1,2.387180924E-2,7.703495026E-2,2.656998406E-1
9.631659374E0,2.445474267E-1,4.564464092E-2,-4.245090485E-2,2.523667103E-1
9.636635364E0,2.117956281E-1,5.314782262E-2,-1.039361954E-1,2.418363327E-1
9.641611353E0,1.736413836E-1,5.139805377E-2,-9.363842010E-2,2.038657494E-1
9.646587343E0,1.350318193E-1,3.082615137E-2,2.084732056E-3,1.385214422E-1
9.651563385E0,1.200750470E-1,2.012604475E-2,5.904102325E-2,1.353104468E-1
9.656539426E0,1.004437804E-1,-9.275600314E-3,3.954696655E-2,1.083464460E-1
9.661515468E0,9.057539701E-2,-2.862348408E-2,-8.285522461E-3,9.535122583E-2
9.666491510E0,4.739588499E-2,-2.861275524E-2,-6.996059418E-2,8.921627886E-2
9.671467551E0,2.279680967E-2,-9.553924203E-3,-1.738176346E-1,1.755663467E-1
9.676443593E0,-1.197203994E-2,4.554092884E-3,-1.960391998E-1,1.964572151E-1
9.681419635E0,-8.979320526E-3,2.809843421E-2,-1.278276443E-1,1.311871063E-1
9.686395676E0,-1.101797819E-2,1.371870935E-2,-7.441902161E-2,7.647084154E-2
9.691371718E0,-8.137345314E-3,3.280399740E-2,7.025718689E-3,3.452070910E-2
9.696347760E0,3.342676163E-2,5.632969737E-2,1.447381973E-1,1.588695344E-1
9.701323801E0,6.153172255E-2,6.969892979E-2,2.337646484E-1,2.515750476E-1
9.706299843E0,4.253464937E-2,7.764436305E-2,1.985635757E-1,2.174059271E-1
9.711275885E0,1.602768898E-4,5.202361941E-2,6.393146515E-2,8.242399470E-2
9.716251926E0,-4.130542278E-3,6.470733881E-2,-4.107570648E-2,7.675490042E-2
9.721227968E0,-8.694708347E-3,4.894894361E-2,-9.296035767E-2,1.054192825E-1
9.726204010E0,-3.267833591E-2,3.812196851E-2,-9.215545654E-2,1.049465878E-1
9.731180051E0,-3.772565722E-2,3.192777932E-2,-3.435802460E-2,6.019204399E-2
9.736156093E0,-2.848544717E-2,3.502470255E-2,3.720664978E-2,5.850201088E-2
9.741132135E0,-3.795650601E-2,1.414999366E-2,8.916568756E-2,9.793588978E-2
9.746108176E0,-2.763441205E-2,3.138832748E-2,1.264085770E-1,1.331465965E-1
9.751084218E0,-7.386592031E-2,2.479454875E-2,1.300745010E-1,1.516255904E-1
9.756060260E0,-8.141586185E-2,2.796128392E-2,1.004514694E-1,1.322908677E-1
9.761036301E0,-9.365126491E-2,3.125603497E-2,7.107353210E-2,1.216509191E-1
9.766012343E0,-6.790056825E-2,6.317144632E-2,1.820087433E-2,9.451132538E-2
9.770988385E0,-2.352079749E-2,1.281499863E-1,-1.523017883E-2,1.311777620E-1
9.775964426E0,-7.948359847E-2,1.698493958E-2,-2.937698364E-2,8.642417351E-2
9.780940468E0,-9.239986539E-2,-7.672309875E-3,-5.764484406E-2,1.091765886E-1
9.785916510E0,-1.006180644E-1,-2.726189792E-2,-7.142543793E-2,1.263677140E-1
9.790892551E0,-8.069071174E-2,-3.233435750E-2,-9.931659698E-2,1.319859389E-1
9.795868593E0,-5.659309030E-2,-2.786751091E-2,-1.317024231E-1,1.460304909E-1
9.800844635E0,-4.240098596E-2,-1.868401468E-2,-1.258201599E-1,1.340807542E-1
9.805820676E0,-4.635304213E-3,-3.321912885E-2,-1.342315674E-1,1.383586291E-1
9.810796718E0,8.815765381E-3,-3.338754177E-2,-1.378116608E-1,1.420721630E-1
9.815772707E0,-1.792788506E-3,-2.406013012E-2,-1.223564148E-1,1.247124540E-1
9.820748697E0,3.052753210E-2,-5.754949898E-2,-8.329296112E-2,1.057430490E-1
9.825724687E0,2.975177765E-2,-5.292885751E-2,-4.457378387E-2,7.532233692E-2
9.830700676E0,4.363983870E-2,-6.723771989E-2,-1.094913483E-2,8.090259607E-2
9.835676666E0,2.923011780E-2,-6.233038008E-2,-1.364707947E-3,6.885737793E-2
9.840652655E0,-3.641724586E-3,-5.725801736E-2,3.660583496E-2,6.805681350E-2
9.845628645E0,-1.208516955E-2,-1.873102784E-2,9.797763824E-2,1.004814427E-1
9.850604635E0,-1.999655366E-2,1.013766229E-2,1.825532913E-1,1.839248176E-1
9.855580624E0,-8.539646864E-3,3.876842558E-2,2.331686020E-1,2.365238114E-1
9.860556614E0,-2.551522851E-2,2.896916866E-2,2.168798447E-1,2.202886893E-1
9.865532603E0,-3.290346265E-2,4.748491943E-2,1.817407608E-1,1.907017555E-1
9.870508593E0,-2.118608356E-2,2.301195264E-2,1.563901901E-1,1.594875910E-1
9.875484582E0,-4.921525717E-3,3.188179433E-2,1.170129776E-1,1.213783636E-1
9.880460572E0,5.854335427E-2,1.118379831E-1,5.423069000E-2,1.373900525E-1
9.885436562E0,-1.178333163E-2,-1.307065785E-2,-3.175449371E-2,3.630477754E-2
9.890412551E0,-3.935444355E-2,-5.621387810E-2,-4.576778412E-2,8.248310361E-2
9.895388541E0,-5.296841264E-2,-7.999579608E-2,-5.963802338E-2,1.129675792E-1
9.900364530E0,-2.430108190E-2,-8.478648961E-2,-1.160974503E-1,1.458009237E-1
9.905340520E0,2.265578508E-2,-8.013810217E-2,-1.530675888E-1,1.742558084E-1
9.910316510E0,5.941614509E-2,-8.518245816E-2,-1.517229080E-1,1.838645433E-1
9.915292499E0,7.692873478E-2,-1.092842221E-1,-1.313962936E-1,1.874194692E-1
9.920268489E0,7.075998187E-2,-9.514805675E-2,-1.065025330E-1,1.593829265E-1
9.925244478E0,7.434570789E-2,-7.627806813E-2,-1.008214951E-1,1.466649305E-1
9.930220468E0,5.415999889E-2,-5.725883693E-2,-1.521749496E-1,1.713741380E-1
9.935196457E0,4.823541641E-2,-3.324280679E-2,-1.983509064E-1,2.068207477E-1
9.940172447E0,1.841282845E-2,-2.811458707E-2,-2.014007568E-1,2.041855213E-1
9.945148437E0,1.248019934E-2,-8.582979441E-3,-1.426935196E-1,1.434951687E-1
9.950124426E0,2.564173937E-2,1.083989441E-2,-6.073665619E-2,6.681274963E-2
9.955100416E0,3.440833092E-2,3.010088205E-2,3.475952148E-2,5.743013730E-2
9.960076405E0,5.342233181E-2,4.904696345E-2,1.531629562E-1,1.694651626E-1
9.965052395E0,2.102154493E-2,7.232895494E-2,2.420425415E-1,2.534915679E-1
9.970028385E0,1.815348864E-2,8.566515148E-2,2.636680603E-1,2.778289282E-1
9.975004374E0,6.377428770E-3,6.550139189E-2,2.376031876E-1,2.465489377E-1
9.979980364E0,-9.791761637E-3,5.965061486E-2,1.785058975E-1,1.884633383E-1
9.984956353E0,-1.627728343E-2,2.546051145E-2,1.056518555E-1,1.098885898E-1
9.989932343E0,-2.317306399E-2,6.009384990E-3,-2.355575562E-2,3.358537219E-2
9.994908332E0,-5.024015903E-2,-2.247269452E-2,-2.181100845E-1,2.249468927E-1
9.999884322E0,-9.798088670E-2,-5.010185391E-2,-4.774389267E-1,4.899575274E-1
1.000486031E1,-9.024849534E-2,-9.066010267E-2,-6.633014679E-1,6.755241539E-1
1.000983630E1,2.070707083E-2,-6.244465709E-3,-4.914398193E-1,4.919155132E-1
1.001481229E1,1.024613678E-1,-4.044388980E-2,-2.118158340E-1,2.387467019E-1
1.001978828E1,7.648366690E-2,-1.689822674E-1,3.634452820E-3,1.855208000E-1
1.002476427E1,1.885102987E-1,-1.831923425E-1,1.933145523E-1,3.262914084E-1
1.002974026E1,2.186038792E-1,-1.352418959E-2,-3.665351868E-2,2.220676477E-1
1.003471625E1,4.379817843E-2,1.249532700E-1,-1.411972046E-1,1.935671736E-1
1.003969224E1,-1.593127251E-1,1.846573651E-1,2.825393677E-1,3.732390402E-1
1.004466823E1,-1.626208723E-1,1.843760908E-1,8.170509338E-1,8.532363796E-1
1.004964422E1,2.248412371E-2,1.199137717E-1,1.024331093E0,1.031571149E0
1.005462021E1,2.143402100E-1,3.540553153E-2,7.881307602E-1,8.175239277E-1
1.005959620E1,3.305189908E-1,-3.425322473E-2,5.250797272E-1,6.213894162E-1
1.006457219E1,4.007210135E-1,-4.558497667E-2,4.158067703E-1,5.792672881E-1
1.006954818E1,3.429665267E-1,-1.751892269E-2,3.451519012E-1,4.868909386E-1
1.007452417E1,1.261709332E-1,-1.164940000E-2,-4.316139221E-2,1.338570831E-1
1.007950016E1,-1.107456982E-1,-2.246665955E-2,-7.462692261E-1,7.547762041E-1
1.008447614E1,-2.762687206E-1,-3.041738272E-2,-1.357789993E0,1.385944908E0
1.008945214E1,-3.057493567E-1,-3.123730421E-2,-1.356108665E0,1.390499605E0
1.009442812E1,-2.648254037E-1,2.261474729E-3,-7.226581573E-1,7.696573400E-1
1.009940411E1,-2.071477175E-1,4.455864429E-2,9.554862976E-2,2.324331953E-1
1.010438010E1,-1.860863566E-1,9.476314485E-2,6.789550781E-1,7.103437083E-1
1.010935609E1,-2.278213501E-1,1.148244441E-1,7.540111542E-1,7.960025384E-1
1.011433208E1,-3.041090965E-1,9.132076800E-2,3.962059021E-1,5.077410187E-1
1.011930807E1,-3.887466788E-1,1.124922931E-2,-6.310844421E-2,3.939964482E-1
1.012428406E1,-3.939680159E-1,-7.268831134E-2,-3.190746307E-1,5.121552579E-1
1.012926005E1,-2.925616801E-1,-1.465754658E-1,-2.926321030E-1,4.389877578E-1
1.013423604E1,-1.556619108E-1,-1.871184409E-1,-1.333723068E-1,2.775465972E-1
1.013921203E1,-4.451572895E-4,-1.900051236E-1,5.304431915E-2,1.972709937E-1
1.014418802E1,1.221446991E-1,-1.553969532E-1,1.666069031E-1,2.585060942E-1
1.014916401E1,1.841464043E-1,-1.119944751E-1,2.031621933E-1,2.961883479E-1
1.015414000E1,2.045453489E-1,-5.486723036E-2,1.681184769E-1,2.703942214E-1
1.015911599E1,1.778059006E-1,-1.266987622E-2,1.191034317E-1,2.143853808E-1
1.016409198E1,1.652260721E-1,2.432423830E-2,4.202079773E-2,1.722122844E-1
1.016906797E1,1.284934580E-1,6.581012905E-2,-5.907058716E-3,1.444867993E-1
1.017404396E1,1.200427413E-1,5.017448962E-2,4.155254364E-2,1.365809395E-1
1.017901995E1,7.357060909E-2,5.851686001E-2,1.456012726E-1,1.733106690E-1
1.018399594E1,3.687903285E-2,3.360389173E-2,2.013015747E-1,2.073924024E-1
1.018897193E1,9.937226772E-3,1.834821701E-2,2.043085098E-1,2.053713045E-1
1.019394792E1,-2.792924643E-3,3.170162439E-3,1.408233643E-1,1.408867285E-1
1.019892391E1,-3.002321720E-2,-2.592070401E-2,8.737564087E-2,9.595717318E-2
1.020389990E1,-3.849661350E-2,-1.662646234E-2,1.064682007E-2,4.326411075E-2
1.020887589E1,-7.136571407E-2,-1.199921966E-2,-1.176481247E-1,1.381235956E-1
1.021385187E1,-5.776593089E-2,2.140164375E-3,-2.068338394E-1,2.147596801E-1
1.021882786E1,-1.651188731E-2,1.141752303E-2,-1.575412750E-1,1.588151617E-1
1.022380385E1,5.146920681E-3,2.072069049E-2,-5.166816711E-2,5.590561063E-2
1.022877984E1,8.407217264E-2,1.575025916E-2,7.229709625E-2,1.119958526E-1
1.023375583E1,1.207896471E-1,4.380084574E-2,2.141790390E-1,2.497625146E-1
1.023873182E1,1.345421374E-1,7.109989226E-2,2.551240921E-1,2.970607409E-1
1.024370781E1,1.105541289E-1,8.815641701E-2,1.390218735E-1,1.982948577E-1
1.024868380E1,9.125769138E-2,6.682263315E-2,-3.782749176E-2,1.192650396E-1
1.025365979E1,7.176020741E-2,6.466282904E-2,-1.846961975E-1,2.084310298E-1
1.025863578E1,8.055520058E-2,5.312737823E-2,-2.780942917E-1,2.943604826E-1
1.026361177E1,7.982945442E-2,5.134443939E-2,-2.757482529E-1,2.916266315E-1
1.026858776E1,4.602292180E-2,4.963256419E-2,-2.116994858E-1,2.222569977E-1
1.027356375E1,2.230116725E-2,4.319325089E-2,-7.696914673E-2,9.103432612E-2
1.027853974E1,-1.495420933E-2,6.519776583E-2,5.661869049E-2,8.763591249E-2
1.028351578E1,-3.719088435E-2,6.792391837E-2,1.463403702E-1,1.655666769E-1
1.028849182E1,-5.413401127E-2,7.052618265E-2,2.115592957E-1,2.294815226E-1
1.029346786E1,-7.548013330E-2,5.881366134E-2,1.765098572E-1,2.007785520E-1
1.029844391E1,-8.250686526E-2,4.255509377E-2,1.322593689E-1,1.615885500E-1
1.030341995E1,-9.453386068E-2,2.183999121E-2,4.564952850E-2,1.072264682E-1
1.030839599E1,-8.328416944E-2,1.553043723E-3,-1.647758484E-2,8.491275302E-2
1.031337203E1,-7.744398713E-2,-2.780410647E-2,-6.857204437E-2,1.071109927E-1
1.031834807E1,-2.452844381E-2,-2.347089350E-2,-9.647941589E-2,1.022780773E-1
1.032332411E1,-2.428513765E-2,-2.377177775E-2,-1.194086075E-1,1.241502351E-1
1.032830016E1,9.249359369E-3,1.401680708E-2,-1.184091568E-1,1.195941050E-1
1.033327620E1,-9.468108416E-3,-1.974327862E-2,-8.418846130E-2,8.698930477E-2
1.033825224E1,-3.241959214E-2,-2.462376654E-2,-2.652740479E-2,4.859077112E-2
1.034322828E1,-4.047048092E-2,-1.516655087E-2,4.487895966E-2,6.230573899E-2
1.034820432E1,-4.344579577E-2,-1.095399261E-3,6.344699860E-2,7.690421771E-2
1.035318036E1,-6.058910489E-2,-6.034538150E-3,3.437137604E-2,6.992028871E-2
1.035815640E1,-5.900672078E-2,-2.038006485E-2,-1.818847656E-2,6.502277155E-2
1.036313245E1,-5.325382948E-2,-4.395252466E-2,-7.503986359E-2,1.019743885E-1
1.036810849E1,-1.471951604E-2,-4.343551397E-2,-8.391952515E-2,9.563364851E-2
1.037308453E1,4.295706749E-3,-4.282385111E-2,-3.573608398E-2,5.594106737E-2
1.037806057E1,2.325555682E-2,-4.211421311E-2,1.678752899E-2,5.095340026E-2
1.038303661E1,3.297483921E-2,-4.141458869E-2,5.936050415E-2,7.953727196E-2
1.038801266E1,4.307806492E-2,-2.647729218E-2,3.982925415E-2,6.436719789E-2
1.039298870E1,1.061722636E-2,-3.545644879E-2,1.458168030E-3,3.704067373E-2
1.039796474E1,3.055733442E-2,-5.380620062E-2,-4.133892059E-2,7.441615596E-2
1.040294078E1,2.163293958E-2,-5.295543373E-2,-3.153800964E-2,6.532157445E-2
1.040791682E1,2.702838182E-2,-5.211175978E-2,2.091789246E-2,6.231955677E-2
